id,code,day,session_label,session_time,time,room,title,authors,affiliations,source_pdf,source_pages,start_page,end_page
0181,0181,"Wednesday, June 24","OR3-3A Materials, Fabrication and Packaging 4",15:30-16:20,15:30,Grand Ballroom 1,Liquid Metal Powder–Enabled Conductive Networks for Multifunctional and Versatile Electronics,"Osman Gul1, and Inkyu Park1","Korea Advanced Institute of Science and Technology, Korea",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0181.pdf,2,576,577
0269,0269,"Wednesday, June 24",OR3-3C Chemical Sensors and MEMS/NEMS 3,15:30-16:20,15:30,Rose 2,Laser-Induced Graphene Hybrid Sensor for Simultaneous Gas and Air flow Detection,"Kenta Murakami1, Ryusei Ando2, Rihachiro Nakashima2, Yoshiyuki Kaiho1, Yoshifumi Yoshida1, and Hidetoshi Takahashi2","Seiko Future Creation Inc., Japan [1], Keio University, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0269.pdf,2,578,579
0314,0314,"Wednesday, June 24",OR3-3B Physical Sensors and MEMS/NEMS 4,15:30-16:20,15:30,Rose 1,Investigation of Electron Spin Resonance Imaging of a Hair Fragment,"Kaoru Fukushima, Takahito Ono, Masaya Toda","Tohoku University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0314.pdf,2,580,581
0333,0333,"Wednesday, June 24",OR3-3D Bio/Medical Sensors and MEMS/NEMS 6,15:30-16:20,15:30,Rose 3,Skin-Conformal Tessellated Platforms with On-Demand Switchable Adhesion for Wearable Devices,"G. Choi1, H. E. Jeong2, and I. Park1,3","Korea Advanced Institute of Science and Technology, Korea [1], Ulsan National Institute of Science and Technology, Korea [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0333.pdf,2,582,583
0381,0381,"Wednesday, June 24",OR3-3E Bio/Medical Sensors and MEMS/NEMS 7,15:30-16:20,15:30,Plum Blossom 2,An Ultra-High Precision Refractive Index Measurement Framework Based on Surface Plasmon Resonance System with Flow-Thermal Coupling Compensation,"Jian-Hong Yang1, Chia-Ling Chiang1, Hong-Xiang Jiang2, Pien-Pien Lin2, Ming-Hsien Lee2, Ying-Ju Chen2, Dan Jing Chang1, Tzu-Heng Wu1, Nien-Tsu Huang1, and Chii-Wann Lin1,2*","National Taiwan University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0381.pdf,2,584,585
0158,0158,"Wednesday, June 24","OR3-3A Materials, Fabrication and Packaging 4",15:30-16:20,15:42,Grand Ballroom 1,Flexible MEMS Thermal Sensor Using Cost-Effective Metallization: Cu,"M. S. Al Farisi1,2, R. Aso1, Y. Hasegawa1, and M. Shikida1","Hiroshima City University, Japan [1], Kyushu Institute of Technology, Japan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0158.pdf,2,586,587
0290,0290,"Wednesday, June 24",OR3-3C Chemical Sensors and MEMS/NEMS 3,15:30-16:20,15:42,Rose 2,Response Evaluation of a Tip-Type Hetero-Core Fiber Optic Magnetic Field Sensor Using Magnetic Fluid,"Hayato Hanada1, Takaaki Abe1, Deepro Banerjee1, and Michiko Nishiyama1","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0290.pdf,2,588,589
0331,0331,"Wednesday, June 24",OR3-3B Physical Sensors and MEMS/NEMS 4,15:30-16:20,15:42,Rose 1,Feasibility Study of Wind Compensation for MEMS Cantilever-Based Wave Height Sensors,"Kako Koeda1, Takuto Kishimoto1, Kyota Shimada1, Ryusei Ando1 and Hidetoshi Takahashi1","Keio University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0331.pdf,2,590,591
0342,0342,"Wednesday, June 24",OR3-3D Bio/Medical Sensors and MEMS/NEMS 6,15:30-16:20,15:42,Rose 3,Soft Microfinger Robot for Bilateral Head Stimulation and Reaction-Force Analysis in Zebrafish Larvae,"T. Nakatsuka , H. Hirata2, M. Nagai3, and S. Konishi1,4","Ritsumeikan University, Japan [1], Aoyama Gakuin University, Japan [2], Toyohashi University of Technology, Japan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0342.pdf,2,592,593
0410,0410,"Wednesday, June 24",OR3-3E Bio/Medical Sensors and MEMS/NEMS 7,15:30-16:20,15:42,Plum Blossom 2,Surface Plasmon Resonance Imaging Sensing technique for Multiplex Detection of Acute Respiratory Infection Viruses,"Yu-Shuo Yeh1, Hao-Lun Hung1, Han-Yun Hsieh2, Pei-Kuen Wei3, Yu-Jui Fan4, Horn-Jiunn Sheen1","National Taiwan University, Taiwan [1], National Dong Hwa University, Taiwan [2], Research Center for Applied Sciences, Academia Sinica, Taiwan [3], National Yang Ming Chiao Tung University, Taiwan [4]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0410.pdf,2,594,595
0161,0161,"Wednesday, June 24","OR3-3A Materials, Fabrication and Packaging 4",15:30-16:20,15:54,Grand Ballroom 1,A TSV- and RDL-Free Infinite-Stacking 3D IC Packaging Platform with Integrated Thermoelectric and Microfluidic Thermal Management,"Meenakshi Ray , Chia-Kai Lin b,c,d, Yu-Lin Wang b,c,d *, Zong-Hong Lin a,b *","National Taiwan University, Taiwan [1], National Tsing Hua University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0161.pdf,1,596,596
0334,0334,"Wednesday, June 24",OR3-3B Physical Sensors and MEMS/NEMS 4,15:30-16:20,15:54,Rose 1,Piezojunction Effect in n-3C-SiC/p-Si Heterojunction for Ultrasensitive Strain Sensing,"Tuan Sang Tran1,2, Thi Tra Giang Nguyen1, Muhammad Tamoor Ansar1,2, That Buu Ton1, Cuong Nguyen1, Thanh-An Truong1, Duc Khanh Tran1, Van Thanh Dau1, Dzung Viet Dao1,2","Griffith University, Australia",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0334.pdf,2,597,598
0352,0352,"Wednesday, June 24",OR3-3D Bio/Medical Sensors and MEMS/NEMS 6,15:30-16:20,15:54,Rose 3,Vertically Aligned Nanostructure-Based Biosensor for Serum Antibody Detection of Porcine Mycoplasma Arthritis and Septicemia,"Wei-Ni Lee 1 and Shu-Ping Lin 2, 3, *","National Chung Hsing University, Taiwan [1], National Yang Ming Chiao Tung University, Taiwan [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0352.pdf,2,599,600
0354,0354,"Wednesday, June 24",OR3-3C Chemical Sensors and MEMS/NEMS 3,15:30-16:20,15:54,Rose 2,Fabrication of Au/Ta2O5/AuNPs Hybrid Multilayer Hetero-Core Fiber Optic Refractive Index Sensor,"M. Nishiyama1, D. Banerjee1, H. Y. Chen2, S.P. Morgan2, and S. Korposh2","Soka University, Japan [1], University of Nottingham, UK [2]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0354.pdf,2,601,602
0392,0392,"Wednesday, June 24",OR3-3E Bio/Medical Sensors and MEMS/NEMS 7,15:30-16:20,15:54,Plum Blossom 2,Nanobrush-Based Electrical Biosensors for Rapid Diagnosis and Stage Differentiation of Neurodegenerative Diseases in Blood Plasma,"Yi-Nuo Huang 1, Ming-Hong Chang 2, Wei-Ju Lee 2, 3, and Shu-Ping Lin 4, 5, *","National Chung Hsing University, Taiwan [1], Taichung Veterans General Hospital, Taiwan [2], National Yang Ming Chiao Tung University, Taiwan [3]",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0392.pdf,2,603,604
0174,0174,"Wednesday, June 24","OR3-3A Materials, Fabrication and Packaging 4",15:30-16:20,16:06,Grand Ballroom 1,Integrated Voxel Modeling and Quality Prediction for Intelligent Path Planning in Ultrafast Laser 3D Direct Writing,"You-wei Lu, Po-Han Huang","National Tsing Hua University, Taiwan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0174.pdf,2,605,606
0328,0328,"Wednesday, June 24",OR3-3C Chemical Sensors and MEMS/NEMS 3,15:30-16:20,16:06,Rose 2,Ag Coated Hetero-Core Fiber Optic Magnetic Field Sensor Using Oil Based Magnetic Fluid Containing 50 nm Fe3O4 Nanoparticles,"Kazuki Inoue, Takaaki Abe, Hayato Hanada, Deepro Banerjee, Michiko Nishiyama","Soka University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0328.pdf,2,607,608
0383,0383,"Wednesday, June 24",OR3-3E Bio/Medical Sensors and MEMS/NEMS 7,15:30-16:20,16:06,Plum Blossom 2,Performance Validation of a Test Strip-Based Sensing Platform for Fecal Leukocyte Esterase Detection in IBD Monitoring,"Zu-Han Yang1, Dan-Ching Chang1,2, Ying-Ju Chen2, Tzu-Heng Wu5, Su-Yu Chu2,4, Shu-Chen Wei3, Chii-Wann Lin1,2","National Taiwan University, Taiwan Awards and Closing 16:20-17:00 Note Page Note Page Note Page APCOT2028",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0383.pdf,2,609,610
0397,0397,"Wednesday, June 24",OR3-3D Bio/Medical Sensors and MEMS/NEMS 6,15:30-16:20,16:06,Rose 3,Fabrication and Ionic Current Characterization of a Gold Nanoparticle Dimer- Integrated Nanopore for SERS-Based DNA Analysis,"Y. Ogura1, M. Taguchi1, S. Yotsuzuka1, H. Honma1, K. Sugano1,2, and Y. Isono1","Kobe University, Japan",/home/tsai/YoshiNAS/Tasks/APCOT2026_Proceedings/APCOT_Abstract/0397.pdf,2,611,612
